14.96104,1447275600
14.96104,1447279200
14.96104,1447282800
14.96104,1447286400
22.441560000000003,1447290000
14.96104,1447293600
14.96104,1447297200
22.441560000000003,1447300800
14.96104,1447304400
14.96104,1447308000
22.441560000000003,1447311600
14.96104,1447315200
14.96104,1447318800
22.441560000000003,1447322400
14.96104,1447326000
14.96104,1447329600
14.96104,1447333200
14.96104,1447336800
22.441560000000003,1447340400
14.96104,1447344000
14.96104,1447347600
14.96104,1447351200
14.96104,1447354800
14.96104,1447358400
14.96104,1447362000
14.96104,1447365600
22.441560000000003,1447369200
14.96104,1447372800
14.96104,1447376400
14.96104,1447380000
14.96104,1447383600
14.96104,1447387200
14.96104,1447390800
22.441560000000003,1447394400
14.96104,1447398000
14.96104,1447401600
22.441560000000003,1447405200
14.96104,1447408800
14.96104,1447412400
22.441560000000003,1447416000
14.96104,1447419600
22.441560000000003,1447423200
22.441560000000003,1447426800
14.96104,1447430400
22.441560000000003,1447434000
14.96104,1447437600
22.441560000000003,1447441200
14.96104,1447444800
14.96104,1447448400
22.441560000000003,1447452000
14.96104,1447455600
22.441560000000003,1447459200
14.96104,1447462800
14.96104,1447466400
22.441560000000003,1447470000
14.96104,1447473600
22.441560000000003,1447477200
14.96104,1447480800
14.96104,1447484400
52.363640000000004,1447488000
37.4026,1447491600
14.96104,1447495200
14.96104,1447498800
14.96104,1447502400
22.441560000000003,1447506000
14.96104,1447509600
14.96104,1447513200
14.96104,1447516800
14.96104,1447520400
14.96104,1447524000
14.96104,1447527600
14.96104,1447531200
22.441560000000003,1447534800
22.441560000000003,1447538400
14.96104,1447542000
14.96104,1447545600
14.96104,1447549200
14.96104,1447552800
37.4026,1447556400
37.4026,1447560000
22.441560000000003,1447563600
14.96104,1447567200
22.441560000000003,1447570800
14.96104,1447574400
14.96104,1447578000
14.96104,1447581600
14.96104,1447585200
22.441560000000003,1447588800
14.96104,1447592400
14.96104,1447596000
14.96104,1447599600
22.441560000000003,1447603200
14.96104,1447606800
14.96104,1447610400
14.96104,1447614000
14.96104,1447617600
14.96104,1447621200
14.96104,1447624800
14.96104,1447628400
14.96104,1447632000
14.96104,1447635600
14.96104,1447639200
14.96104,1447642800
14.96104,1447646400
22.441560000000003,1447650000
14.96104,1447653600
14.96104,1447657200
14.96104,1447660800
14.96104,1447664400
22.441560000000003,1447668000
14.96104,1447671600
14.96104,1447675200
14.96104,1447678800
14.96104,1447682400
22.441560000000003,1447686000
14.96104,1447689600
14.96104,1447693200
14.96104,1447696800
14.96104,1447700400
14.96104,1447704000
14.96104,1447707600
14.96104,1447711200
22.441560000000003,1447714800
14.96104,1447718400
14.96104,1447722000
14.96104,1447725600
14.96104,1447729200
14.96104,1447732800
14.96104,1447736400
14.96104,1447740000
22.441560000000003,1447743600
14.96104,1447747200
14.96104,1447750800
14.96104,1447754400
14.96104,1447758000
14.96104,1447761600
22.441560000000003,1447765200
14.96104,1447768800
14.96104,1447772400
14.96104,1447776000
14.96104,1447779600
14.96104,1447783200
14.96104,1447786800
22.441560000000003,1447790400
14.96104,1447794000
14.96104,1447797600
14.96104,1447801200
14.96104,1447804800
22.441560000000003,1447808400
14.96104,1447812000
14.96104,1447815600
14.96104,1447819200
14.96104,1447822800
14.96104,1447826400
22.441560000000003,1447830000
14.96104,1447833600
14.96104,1447837200
14.96104,1447840800
22.441560000000003,1447844400
14.96104,1447848000
14.96104,1447851600
14.96104,1447855200
14.96104,1447858800
14.96104,1447862400
14.96104,1447866000
14.96104,1447869600
14.96104,1447873200
14.96104,1447876800
22.441560000000003,1447880400
14.96104,1447884000
22.441560000000003,1447887600
14.96104,1447891200
14.96104,1447894800
14.96104,1447898400
14.96104,1447902000
14.96104,1447905600
14.96104,1447909200
14.96104,1447912800
22.441560000000003,1447916400
14.96104,1447920000
14.96104,1447923600
14.96104,1447927200
14.96104,1447930800
14.96104,1447934400
22.441560000000003,1447938000
14.96104,1447941600
14.96104,1447945200
14.96104,1447948800
14.96104,1447952400
14.96104,1447956000
14.96104,1447959600
14.96104,1447963200
14.96104,1447966800
14.96104,1447970400
14.96104,1447974000
14.96104,1447977600
14.96104,1447981200
14.96104,1447984800
14.96104,1447988400
14.96104,1447992000
14.96104,1447995600
14.96104,1447999200
14.96104,1448002800
14.96104,1448006400
14.96104,1448010000
22.441560000000003,1448013600
14.96104,1448017200
14.96104,1448020800
14.96104,1448024400
14.96104,1448028000
14.96104,1448031600
14.96104,1448035200
14.96104,1448038800
14.96104,1448042400
14.96104,1448046000
14.96104,1448049600
14.96104,1448053200
14.96104,1448056800
14.96104,1448060400
14.96104,1448064000
14.96104,1448067600
14.96104,1448071200
14.96104,1448074800
14.96104,1448078400
14.96104,1448082000
14.96104,1448085600
14.96104,1448089200
14.96104,1448092800
22.441560000000003,1448096400
14.96104,1448100000
14.96104,1448103600
22.441560000000003,1448107200
14.96104,1448110800
14.96104,1448114400
14.96104,1448118000
14.96104,1448121600
14.96104,1448125200
14.96104,1448128800
14.96104,1448132400
22.441560000000003,1448136000
14.96104,1448139600
14.96104,1448143200
14.96104,1448146800
14.96104,1448150400
14.96104,1448154000
14.96104,1448157600
14.96104,1448161200
14.96104,1448164800
14.96104,1448168400
22.441560000000003,1448172000
14.96104,1448175600
14.96104,1448179200
14.96104,1448182800
14.96104,1448186400
22.441560000000003,1448190000
14.96104,1448193600
14.96104,1448197200
14.96104,1448200800
22.441560000000003,1448204400
14.96104,1448208000
14.96104,1448211600
14.96104,1448215200
14.96104,1448218800
14.96104,1448222400
14.96104,1448226000
14.96104,1448229600
14.96104,1448233200
22.441560000000003,1448236800
14.96104,1448240400
14.96104,1448244000
14.96104,1448247600
14.96104,1448251200
14.96104,1448254800
14.96104,1448258400
14.96104,1448262000
14.96104,1448265600
14.96104,1448269200
14.96104,1448272800
22.441560000000003,1448276400
14.96104,1448280000
14.96104,1448283600
14.96104,1448287200
14.96104,1448290800
14.96104,1448294400
14.96104,1448298000
22.441560000000003,1448301600
14.96104,1448305200
14.96104,1448308800
14.96104,1448312400
14.96104,1448316000
22.441560000000003,1448319600
14.96104,1448323200
14.96104,1448326800
22.441560000000003,1448330400
14.96104,1448334000
14.96104,1448337600
14.96104,1448341200
14.96104,1448344800
22.441560000000003,1448348400
14.96104,1448352000
14.96104,1448355600
14.96104,1448359200
22.441560000000003,1448362800
14.96104,1448366400
14.96104,1448370000
14.96104,1448373600
14.96104,1448377200
22.441560000000003,1448380800
14.96104,1448384400
14.96104,1448388000
14.96104,1448391600
14.96104,1448395200
14.96104,1448398800
14.96104,1448402400
14.96104,1448406000
22.441560000000003,1448409600
14.96104,1448413200
14.96104,1448416800
14.96104,1448420400
22.441560000000003,1448424000
14.96104,1448427600
14.96104,1448431200
14.96104,1448434800
22.441560000000003,1448438400
14.96104,1448442000
14.96104,1448445600
22.441560000000003,1448449200
14.96104,1448452800
14.96104,1448456400
22.441560000000003,1448460000
14.96104,1448463600
14.96104,1448467200
14.96104,1448470800
14.96104,1448474400
14.96104,1448478000
22.441560000000003,1448481600
14.96104,1448485200
14.96104,1448488800
14.96104,1448492400
22.441560000000003,1448496000
14.96104,1448499600
22.441560000000003,1448503200
